//=============================================================
// 任务 - 制作数据库（自定义）
//=============================================================
//
// Structure of Database:
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,MobID1,NameID1,Rate1,MobID2,NameID2,Rate2,MobID3,NameID3,Rate3,Quest Title
//
// The MobID*, NameID*, and Rate* reflect special values for quests that can drop an item at given rate from given mob.
// If no MobID* is given, then any mob has a chance to drop the given ItemID*.

//=============================================================
// 人面虫巢穴[副本]
//=============================================================
12325,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:人面虫巢穴-人面虫巢穴-时限"
12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:人面虫巢穴-神秘戒指的主人"
12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:人面虫巢穴-老相簿的回忆"
12328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:人面虫巢穴-夫人总是对小明..."
12329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:人面虫巢穴-成佛之道"

//=============================================================
// 莎拉的记忆[副本]
//=============================================================
15002,86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:莎拉的回忆-莎拉的回忆-时限"
15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:莎拉的回忆-冒险家里昂"

//=============================================================
// 吉芬魔法大赛[副本]
//=============================================================
9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-阻止吉芬流氓"
9285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-驱逐吉芬流氓"
9286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-阻止吉芬小混混"
9287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-驱逐吉芬小混混"
9288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-抓住吉芬小偷"
9289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-从小偷那取回东西"
9290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-参加魔法大赛"
9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-参加魔法大赛"
9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-参加魔法大赛"
9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛参赛申请测试"
9294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛参赛申请完毕"
9295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第1场比赛开始"
9296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第2场比赛开始"
9297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第3场比赛开始"
9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第4场比赛开始"
9299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第5场比赛开始"
9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第6场比赛开始"
9301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第7场比赛开始"
9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第8场比赛开始"
9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第9场比赛开始"
9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第10场比赛开始"
9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第11场比赛开始"
9306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛第12场比赛开始"
9307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛决赛开始"
9308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛优胜"
9309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-魔法大赛落败"
9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-与艾瑞丝的相遇"
9311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-与卡奥斯的相遇"
9312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-与莉迪亚的相遇"
9313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-与芬里尔的相遇"
9314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-与洛奇的相遇"
9315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-勘察次元裂缝"
9316,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:吉芬魔法大赛-吉芬魔法大赛-时限"

//=============================================================
// 魔神之塔[副本]
//=============================================================
7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-探索魔神之塔"
7569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-治疗伤员"
7570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-击杀魔族!"
7571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-情报（1）魔神梦罗克远征队"
7572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-露塞尔...?"
7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-魔剑士达纳托斯"
7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-情报(2)达纳托斯之塔的本来面目"
7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-魔神追随者"
7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-情报(3)梦罗克城的过去"
7577,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:魔神之塔-魔神之塔-时限"

//=============================================================
// 幽灵皇宫[副本]
//=============================================================
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:幽灵皇宫-诅咒剑士"
1261,82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:幽灵皇宫-幽灵皇宫-时限"
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:幽灵皇宫-诅咒剑士"
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:幽灵皇宫-诅咒剑士"

//=============================================================
// 恐怖玩具工厂[副本]
//=============================================================
12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"副本:恐怖玩具工厂-凯瑟琳的请求"
